Descriptor,State Average Performance (%),National Average Performance (%)
Listens and Comprehends four to five texts of varying lengths correctly,88,88

Descriptor,State Average Performance (%),National Average Performance (%)
Correctly identifies at least one initial sound in grade level words,97,97
Correctly identifies at least one final sound in grade level words,95,95
Not able to identify the initial sound and final sound in any of the given grade level words,3,3

Descriptor,State Average Performance (%),National Average Performance (%)
Reads 80-100 letters correctly and fluently,91,91
Reads 50-79 letters correctly/reads some letters with self correction,4,4
Reads 10-49 letters correctly/hesitantly  with self correction,2,2
Reads less than 10 letters correctly/hesitantly  with self correction,4,4

Descriptor,State Average Performance (%),National Average Performance (%)
Reads 80% and more words  correctly and fluently,81,81
Reads 50% to Less than 80% words correctly (with self correction wherever needed),8,8
Reads 10% to less than 50% words correctly (with self correction wherever needed),5,5
Reads less than 10% words correctly (with self correction wherever needed),7,7

Descriptor,State Average Performance (%),National Average Performance (%)
Reads 80% and more words  correctly and fluently,76,76
Reads 50%  to Less than 80% words correctly (with self correction wherever needed),11,11
Reads 10% to less than 50% words correctly (with self correction wherever needed),5,5
Reads less than 10% words correctly (with self correction wherever needed),8,8

Descriptor,State Average Performance (%),National Average Performance (%)
Reads and Comprehends four to five texts of varying lengths correctly,88,88

Benchmark,,0 - 10,11 - 37,38 - 57,58 and above
Percentage of Students meeting the standard,State/UT,19,32,15,34.0
,National,19,32,15,34.0
Percentage of Girls meeting the standard,State/UT,16,29,16,39.0
,National,16,29,16,39.0
Percentage of Boys meeting the standard,State/UT,21,35,14,30.0
,National,21,35,15,29
